Track B Loop and Stop, Train: 24, Speed: 8, Loops: 2, Trigger: L0
B16, 1583753376505
C5, 1583753377758
C15, 1583753378524
D12, 1583753379569
E11, 1583753380335
D10, 1583753381101
D8, 1583753383190
E8, 1583753384165
L1, 95021
L0, 95074
L0-L1 (2cm spacing), 53
d(L0-L1) (cm/ms), 0.03773584905660377
L1, 107420
L0, 107473
L0-L1 (2cm spacing), 53
d(L0-L1) (cm/ms), 0.03773584905660377

Track B Loop and Stop, Train: 74, Speed: 11, Loops: 2, Trigger: L0
C14, 1583753420374
A4, 1583753421489
B16, 1583753422254
C5, 1583753423160
C15, 1583753423717
D12, 1583753424482
E11, 1583753424970
D10, 1583753425527
D8, 1583753426990
E8, 1583753427686
C14, 1583753429087
A4, 1583753430201
B16, 1583753430967
C5, 1583753431872
C15, 1583753432429
D12, 1583753433195
E11, 1583753433683
D10, 1583753434240
D8, 1583753435702
E8, 1583753436398
L1, 150889
L0, 150927
L0-L1 (2cm spacing), 38
d(L0-L1) (cm/ms), 0.05263157894736842
L1, 159609
L0, 159647
L0-L1 (2cm spacing), 38
d(L0-L1) (cm/ms), 0.05263157894736842

Track B Loop and Stop, Train: 74, Speed: 11, Loops: 2, Trigger: L0
C14, 1583753462712
A4, 1583753463826
B16, 1583753464591
C5, 1583753465497
C15, 1583753466054
D12, 1583753466750
E11, 1583753467307
D10, 1583753467795
D8, 1583753469327
E8, 1583753470023
C14, 1583753471424
A4, 1583753472538
B16, 1583753473304
C5, 1583753474209
C15, 1583753474766
D12, 1583753475463
E11, 1583753476020
D10, 1583753476507
D8, 1583753478039
E8, 1583753478736
L1, 193216
L0, 193253
L0-L1 (2cm spacing), 37
d(L0-L1) (cm/ms), 0.05405405405405406
L1, 201932
L0, 201969
L0-L1 (2cm spacing), 37
d(L0-L1) (cm/ms), 0.05405405405405406

Track B Loop and Stop, Train: 74, Speed: 14, Loops: 2, Trigger: L0
C14, 1583753505086
A4, 1583753505991
B16, 1583753506687
C5, 1583753507453
C15, 1583753507941
D12, 1583753508567
E11, 1583753508985
D10, 1583753509473
D8, 1583753510726
E8, 1583753511353
C14, 1583753512545
A4, 1583753513520
B16, 1583753514146
C5, 1583753514912
C15, 1583753515400
D12, 1583753516026
E11, 1583753516444
D10, 1583753516931
D8, 1583753518185
E8, 1583753518742
L1, 234561
L0, 234592
L0-L1 (2cm spacing), 31
d(L0-L1) (cm/ms), 0.06451612903225806
L1, 241965
L0, 241997
L0-L1 (2cm spacing), 32
d(L0-L1) (cm/ms), 0.0625

Track B Loop and Stop, Train: 74, Speed: 14, Loops: 2, Trigger: L0
C14, 1583753550679
A4, 1583753551585
B16, 1583753552281
C5, 1583753553047
C15, 1583753553465
D12, 1583753554161
E11, 1583753554579
D10, 1583753554997
D8, 1583753556250
E8, 1583753556877
C14, 1583753558069
A4, 1583753559044
B16, 1583753559671
C5, 1583753560436
C15, 1583753560854
D12, 1583753561551
E11, 1583753561968
D10, 1583753562386
D8, 1583753563639
E8, 1583753564266
L1, 280077
L0, 280109
L0-L1 (2cm spacing), 32
d(L0-L1) (cm/ms), 0.0625
L1, 287451
L0, 287483
L0-L1 (2cm spacing), 32
d(L0-L1) (cm/ms), 0.0625

Track B Loop and Stop, Train: 78, Speed: 8, Loops: 2, Trigger: L0
C14, 1583753639446
A4, 1583753642997
B16, 1583753645504
C5, 1583753648359
C15, 1583753650030
D12, 1583753652398
E11, 1583753654069
D10, 1583753655671
D8, 1583753660267
E8, 1583753662495
C14, 1583753667029
A4, 1583753670581
B16, 1583753673087
C5, 1583753675942
C15, 1583753677613
D12, 1583753679981
E11, 1583753681652
D10, 1583753683254
D8, 1583753687850
E8, 1583753690078
L1, 385927
L0, 386046
L0-L1 (2cm spacing), 119
d(L0-L1) (cm/ms), 0.01680672268907563
L1, 413510
L0, 413629
L0-L1 (2cm spacing), 119
d(L0-L1) (cm/ms), 0.01680672268907563

Track B Loop and Stop, Train: 78, Speed: 8, Loops: 2, Trigger: L0
C14, 1583753752511
A4, 1583753756062
B16, 1583753758569
C5, 1583753761424
C15, 1583753763095
D12, 1583753765463
E11, 1583753767134
D10, 1583753768735
D8, 1583753773331
E8, 1583753775559
C14, 1583753780094
A4, 1583753783576
B16, 1583753786082
C5, 1583753789007
C15, 1583753790609
D12, 1583753792976
E11, 1583753794647
D10, 1583753796319
D8, 1583753800845
E8, 1583753803073
L1, 498978
L0, 499097
L0-L1 (2cm spacing), 119
d(L0-L1) (cm/ms), 0.01680672268907563
L1, 526499
L0, 526618
L0-L1 (2cm spacing), 119
d(L0-L1) (cm/ms), 0.01680672268907563

Track B Loop and Stop, Train: 78, Speed: 11, Loops: 2, Trigger: L0
C14, 1583753842216
A4, 1583753844026
B16, 1583753845349
C5, 1583753846881
C15, 1583753847786
D12, 1583753849040
E11, 1583753849875
D10, 1583753850781
D8, 1583753853218
E8, 1583753854332
C14, 1583753856777
A4, 1583753858657
B16, 1583753859980
C5, 1583753861512
C15, 1583753862348
D12, 1583753863601
E11, 1583753864437
D10, 1583753865342
D8, 1583753867779
E8, 1583753868894
L1, 577652
L0, 577715
L0-L1 (2cm spacing), 63
d(L0-L1) (cm/ms), 0.031746031746031744
L1, 592204
L0, 592268
L0-L1 (2cm spacing), 64
d(L0-L1) (cm/ms), 0.03125

Track B Loop and Stop, Train: 78, Speed: 11, Loops: 2, Trigger: L0
C14, 1583753912292
A4, 1583753914172
B16, 1583753915495
C5, 1583753917027
C15, 1583753917862
D12, 1583753919116
E11, 1583753920021
D10, 1583753920926
D8, 1583753923294
E8, 1583753924478
C14, 1583753926853
A4, 1583753928734
B16, 1583753930057
C5, 1583753931589
C15, 1583753932424
D12, 1583753933678
E11, 1583753934583
D10, 1583753935418
D8, 1583753937856
E8, 1583753938970
L1, 647747
L0, 647811
L0-L1 (2cm spacing), 64
d(L0-L1) (cm/ms), 0.03125
L1, 662287
L0, 662349
L0-L1 (2cm spacing), 62
d(L0-L1) (cm/ms), 0.03225806451612903

Track B Loop and Stop, Train: 78, Speed: 14, Loops: 2, Trigger: L0
C14, 1583753978620
A4, 1583753979803
B16, 1583753980709
C5, 1583753981754
C15, 1583753982310
D12, 1583753983146
E11, 1583753983703
D10, 1583753984260
D8, 1583753985862
E8, 1583753986628
C14, 1583753988168
A4, 1583753989352
B16, 1583753990257
C5, 1583753991232
C15, 1583753991789
D12, 1583753992625
E11, 1583753993182
D10, 1583753993808
D8, 1583753995340
E8, 1583753996106
L1, 709827
L0, 709867
L0-L1 (2cm spacing), 40
d(L0-L1) (cm/ms), 0.05
L1, 719359
L0, 719399
L0-L1 (2cm spacing), 40
d(L0-L1) (cm/ms), 0.05

Track B Loop and Stop, Train: 78, Speed: 14, Loops: 2, Trigger: L0
C14, 1583754028905
A4, 1583754030157
B16, 1583754030993
C5, 1583754032037
C15, 1583754032594
D12, 1583754033429
E11, 1583754033987
D10, 1583754034613
D8, 1583754036145
E8, 1583754036911
C14, 1583754038451
A4, 1583754039634
B16, 1583754040539
C5, 1583754041514
C15, 1583754042141
D12, 1583754042976
E11, 1583754043533
D10, 1583754044090
D8, 1583754045692
E8, 1583754046458
L1, 760121
L0, 760161
L0-L1 (2cm spacing), 40
d(L0-L1) (cm/ms), 0.05
L1, 769685
L0, 769727
L0-L1 (2cm spacing), 42
d(L0-L1) (cm/ms), 0.047619047619047616

Track B Loop and Stop, Train: 1, Speed: 8, Loops: 2, Trigger: L0
C14, 1583754146553
A4, 1583754149408
B16, 1583754151497
C5, 1583754153795
C15, 1583754155188
D12, 1583754157068
E11, 1583754158460
D10, 1583754159783
D8, 1583754163544
E8, 1583754165354
C14, 1583754168983
A4, 1583754171908
B16, 1583754173927
C5, 1583754176295
C15, 1583754177618
D12, 1583754179568
E11, 1583754180960
D10, 1583754182214
D8, 1583754185974
E8, 1583754187784
L1, 888650
L0, 888748
L0-L1 (2cm spacing), 98
d(L0-L1) (cm/ms), 0.02040816326530612
L1, 911099
L0, 911195
L0-L1 (2cm spacing), 96
d(L0-L1) (cm/ms), 0.020833333333333332

Track B Loop and Stop, Train: 1, Speed: 8, Loops: 2, Trigger: L0
C14, 1583754223351
A4, 1583754226275
B16, 1583754228295
C5, 1583754230662
C15, 1583754231986
D12, 1583754233935
E11, 1583754235258
D10, 1583754236581
D8, 1583754240342
E8, 1583754242152
C14, 1583754245781
A4, 1583754248706
B16, 1583754250725
C5, 1583754253023
C15, 1583754254416
D12, 1583754256296
E11, 1583754257689
D10, 1583754259012
D8, 1583754262702
E8, 1583754264513
L1, 965441
L0, 965537
L0-L1 (2cm spacing), 96
d(L0-L1) (cm/ms), 0.020833333333333332
L1, 987847
L0, 987944
L0-L1 (2cm spacing), 97
d(L0-L1) (cm/ms), 0.020618556701030927

Track B Loop and Stop, Train: 1, Speed: 11, Loops: 2, Trigger: L0
C14, 1583754290998
A4, 1583754292600
B16, 1583754293714
C5, 1583754294967
C15, 1583754295663
D12, 1583754296638
E11, 1583754297404
D10, 1583754298101
D8, 1583754300120
E8, 1583754301095
C14, 1583754302983
A4, 1583754304585
B16, 1583754305629
C5, 1583754306883
C15, 1583754307649
D12, 1583754308624
E11, 1583754309390
D10, 1583754310086
D8, 1583754312105
E8, 1583754313011
L1, 1024291
L0, 1024344
L0-L1 (2cm spacing), 53
d(L0-L1) (cm/ms), 0.03773584905660377
L1, 1036252
L0, 1036304
L0-L1 (2cm spacing), 52
d(L0-L1) (cm/ms), 0.038461538461538464

Track B Loop and Stop, Train: 1, Speed: 11, Loops: 2, Trigger: L0
C14, 1583754336833
A4, 1583754338365
B16, 1583754339479
C5, 1583754340663
C15, 1583754341429
D12, 1583754342404
E11, 1583754343170
D10, 1583754343867
D8, 1583754345886
E8, 1583754346861
C14, 1583754348749
A4, 1583754350351
B16, 1583754351395
C5, 1583754352649
C15, 1583754353345
D12, 1583754354320
E11, 1583754355155
D10, 1583754355782
D8, 1583754357801
E8, 1583754358776
L1, 1070043
L0, 1070096
L0-L1 (2cm spacing), 53
d(L0-L1) (cm/ms), 0.03773584905660377
L1, 1081981
L0, 1082033
L0-L1 (2cm spacing), 52
d(L0-L1) (cm/ms), 0.038461538461538464

Track B Loop and Stop, Train: 1, Speed: 14, Loops: 2, Trigger: L0
C14, 1583754381997
A4, 1583754383042
B16, 1583754383808
C5, 1583754384643
C15, 1583754385131
D12, 1583754385758
E11, 1583754386315
D10, 1583754386802
D8, 1583754388125
E8, 1583754388752
C14, 1583754390013
A4, 1583754391127
B16, 1583754391824
C5, 1583754392659
C15, 1583754393147
D12, 1583754393843
E11, 1583754394331
D10, 1583754394818
D8, 1583754396141
E8, 1583754396837
L1, 1111953
L0, 1111988
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 1119971
L0, 1120006
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714

Track B Loop and Stop, Train: 1, Speed: 14, Loops: 2, Trigger: L0
C14, 1583754430966
A4, 1583754432011
B16, 1583754432707
C5, 1583754433612
C15, 1583754434100
D12, 1583754434726
E11, 1583754435214
D10, 1583754435701
D8, 1583754437094
E8, 1583754437720
C14, 1583754438982
A4, 1583754440027
B16, 1583754440723
C5, 1583754441628
C15, 1583754442046
D12, 1583754442742
E11, 1583754443230
D10, 1583754443717
D8, 1583754445040
E8, 1583754445667
L1, 1160880
L0, 1160915
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 1168862
L0, 1168896
L0-L1 (2cm spacing), 34
d(L0-L1) (cm/ms), 0.058823529411764705

