Track A Loop and Stop, Train: 74, Speed: 14, Loops: 2, Trigger: L0
A4, 1583746555585
B16, 1583746556351
C5, 1583746557187
C15, 1583746557744
D12, 1583746558440
E11, 1583746558858
D10, 1583746559485
D8, 1583746560808
E8, 1583746561504
C14, 1583746562974
A4, 1583746563949
B16, 1583746564715
C5, 1583746565551
C15, 1583746566038
D12, 1583746566735
E11, 1583746567222
D10, 1583746567779
D8, 1583746569102
E8, 1583746569798
L1, 438255
L0, 438290
L0-L1 (2cm spacing), 35
d(L0-L1) (cm/ms), 0.05714285714285714
L1, 446538
L0, 446572
L0-L1 (2cm spacing), 34
d(L0-L1) (cm/ms), 0.058823529411764705

Track A Loop and Stop, Train: 79, Speed: 8, Loops: 2, Trigger: L0
C14, 1583746624772
A4, 1583746627140
B16, 1583746628880
C5, 1583746630830
C15, 1583746632014
D12, 1583746633685
E11, 1583746634799
D10, 1583746636262
D8, 1583746639395
E8, 1583746640927
C14, 1583746644486
A4, 1583746646854
B16, 1583746648525
C5, 1583746650545
C15, 1583746651728
D12, 1583746653330
E11, 1583746654514
D10, 1583746655976
D8, 1583746659109
E8, 1583746660641
L1, 517972
L0, 518053
L0-L1 (2cm spacing), 81
d(L0-L1) (cm/ms), 0.024691358024691357
L1, 537645
L0, 537724
L0-L1 (2cm spacing), 79
d(L0-L1) (cm/ms), 0.02531645569620253

Track A Loop and Stop, Train: 79, Speed: 8, Loops: 2, Trigger: L0
C14, 1583746703294
A4, 1583746705662
B16, 1583746707402
C5, 1583746709352
C15, 1583746710536
D12, 1583746712207
E11, 1583746713321
D10, 1583746714783
D8, 1583746717917
E8, 1583746719449
C14, 1583746722939
A4, 1583746725306
B16, 1583746727047
C5, 1583746728997
C15, 1583746730181
D12, 1583746731852
E11, 1583746732966
D10, 1583746734428
D8, 1583746737562
E8, 1583746739094
L1, 596464
L0, 596546
L0-L1 (2cm spacing), 82
d(L0-L1) (cm/ms), 0.024390243902439025
L1, 616105
L0, 616185
L0-L1 (2cm spacing), 80
d(L0-L1) (cm/ms), 0.025

Track A Loop and Stop, Train: 79, Speed: 11, Loops: 2, Trigger: L0
C14, 1583746775016
A4, 1583746776409
B16, 1583746777384
C5, 1583746778498
C15, 1583746779195
D12, 1583746780100
E11, 1583746780726
D10, 1583746781562
D8, 1583746783372
E8, 1583746784208
C14, 1583746786236
A4, 1583746787559
B16, 1583746788533
C5, 1583746789648
C15, 1583746790344
D12, 1583746791249
E11, 1583746791876
D10, 1583746792711
D8, 1583746794522
E8, 1583746795358
L1, 661056
L0, 661102
L0-L1 (2cm spacing), 46
d(L0-L1) (cm/ms), 0.043478260869565216
L1, 672216
L0, 672262
L0-L1 (2cm spacing), 46
d(L0-L1) (cm/ms), 0.043478260869565216

Track A Loop and Stop, Train: 79, Speed: 11, Loops: 2, Trigger: L0
C14, 1583746826647
A4, 1583746828040
B16, 1583746829015
C5, 1583746830129
C15, 1583746830826
D12, 1583746831731
E11, 1583746832358
D10, 1583746833193
D8, 1583746835004
E8, 1583746835839
C14, 1583746837867
A4, 1583746839190
B16, 1583746840165
C5, 1583746841279
C15, 1583746841975
D12, 1583746842880
E11, 1583746843507
D10, 1583746844343
D8, 1583746846153
E8, 1583746846989
L1, 712683
L0, 712728
L0-L1 (2cm spacing), 45
d(L0-L1) (cm/ms), 0.044444444444444446
L1, 723837
L0, 723883
L0-L1 (2cm spacing), 46
d(L0-L1) (cm/ms), 0.043478260869565216

Track A Loop and Stop, Train: 79, Speed: 14, Loops: 2, Trigger: L0
C14, 1583746875870
A4, 1583746876776
B16, 1583746877402
C5, 1583746878099
C15, 1583746878586
D12, 1583746879213
E11, 1583746879630
D10, 1583746880118
D8, 1583746881302
E8, 1583746881859
C14, 1583746883190
A4, 1583746884026
B16, 1583746884722
C5, 1583746885418
C15, 1583746885906
D12, 1583746886532
E11, 1583746886950
D10, 1583746887438
D8, 1583746888621
E8, 1583746889178
L1, 758627
L0, 758658
L0-L1 (2cm spacing), 31
d(L0-L1) (cm/ms), 0.06451612903225806
L1, 765935
L0, 765965
L0-L1 (2cm spacing), 30
d(L0-L1) (cm/ms), 0.06666666666666667

Track A Loop and Stop, Train: 79, Speed: 14, Loops: 2, Trigger: L0
C14, 1583746934911
A4, 1583746935816
B16, 1583746936443
C5, 1583746937140
C15, 1583746937627
D12, 1583746938254
E11, 1583746938672
D10, 1583746939229
D8, 1583746940412
E8, 1583746940969
C14, 1583746942231
A4, 1583746943136
B16, 1583746943763
C5, 1583746944529
C15, 1583746944946
D12, 1583746945573
E11, 1583746945991
D10, 1583746946548
D8, 1583746947732
E8, 1583746948289
L1, 817707
L0, 817737
L0-L1 (2cm spacing), 30
d(L0-L1) (cm/ms), 0.06666666666666667
L1, 825016
L0, 825046
L0-L1 (2cm spacing), 30
d(L0-L1) (cm/ms), 0.06666666666666667

